title,company,url
언리얼엔진 시뮬레이션 SW 개발,㈜비전스페이스,https://www.jobkorea.co.kr/Recruit/GI_Read/48436512?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=102&sc=630
풀스택 특급 개발자 채용 Spring · React.js · AI 자동화,톤즈의원,https://www.jobkorea.co.kr/Recruit/GI_Read/48393440?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=103&sc=630
AI/블록체인 전문 기업 `오퍼스엠` 경영지원 총괄 (신입/경력),오퍼스엠,https://www.jobkorea.co.kr/Recruit/GI_Read/48509621?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=104&sc=630
AI Product Data Manager,Upstage,https://www.jobkorea.co.kr/Recruit/GI_Read/48278805?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=105&sc=630
온프레미스 AI 플랫폼 개발 연구소 슈퍼스타를 모십니다,두네모㈜,https://www.jobkorea.co.kr/Recruit/GI_Read/48388513?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=106&sc=630
머신러닝 엔지니어(경력),㈜휴레이포지티브,https://www.jobkorea.co.kr/Recruit/GI_Read/48173753?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=107&sc=630
AI Agent 개발자,핀다,https://www.jobkorea.co.kr/Recruit/GI_Read/48400937?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=108&sc=630
`올림픽 국가대표급 몰입` AI와 함께 압축 성장할 Product Engineer,㈜탄소중립연구원,https://www.jobkorea.co.kr/Recruit/GI_Read/48494594?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=109&sc=630
AI Search & RAG Engineer,㈜에스투더블유,https://www.jobkorea.co.kr/Recruit/GI_Read/48396172?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=110&sc=630
[Hyconsoft] Agentic AI · Robotics 석/박사급 연구원 채용 (정규직),㈜하이콘소프트,https://www.jobkorea.co.kr/Recruit/GI_Read/48440825?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=111&sc=630
[비에이블컴퍼니 AI 기반 콘텐츠 자동화 플랫폼] 프론트엔드 엔지니어 채용,비에이블컴퍼니,https://www.jobkorea.co.kr/Recruit/GI_Read/48431349?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=112&sc=630
"[정규직, 계약직, 인턴][신입, 경력]AI 개발자/ML 엔지니어 채용",㈜랩큐(LabQ),https://www.jobkorea.co.kr/Recruit/GI_Read/48367214?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=113&sc=630
식품제조 AX 플랫폼 프로젝트 기술영업 신입 모집(가산),㈜아이제라,https://www.jobkorea.co.kr/Recruit/GI_Read/48355315?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=114&sc=630
식품제조 AX플랫폼 프로젝트 기술영업 경력자 정규 모집(가산/3년- 10년),㈜아이제라,https://www.jobkorea.co.kr/Recruit/GI_Read/48347977?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=115&sc=630
UX/UI 기획&설계,㈜인터엑스,https://www.jobkorea.co.kr/Recruit/GI_Read/48410263?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=116&sc=630
[클루커스 부산캠퍼스] GEN AI Engineer 모집,㈜클루커스 부산캠퍼스,https://www.jobkorea.co.kr/Recruit/GI_Read/48499838?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=117&sc=630
안드로이드 및 iOS 모바일 개발자,㈜예진,https://www.jobkorea.co.kr/Recruit/GI_Read/48506020?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=118&sc=630
[O2O 홈서비스 플랫폼 miso/스케줄 근무] 홈클리닝 세일즈팀 관리자,(유)미소,https://www.jobkorea.co.kr/Recruit/GI_Read/48231846?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=119&sc=630
AI 서비스 개발자 채용,엑스솔콥코리아㈜,https://www.jobkorea.co.kr/Recruit/GI_Read/48429987?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=120&sc=630
[핀테크/금융/AI/정규] AI / LLM 엔지니어 채용,Fount,https://www.jobkorea.co.kr/Recruit/GI_Read/48358145?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=121&sc=630
데이터엔지니어(경력직) 채용,㈜페블러스,https://www.jobkorea.co.kr/Recruit/GI_Read/48446396?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=122&sc=630
Python Backend /AI Application Developer 모집,아이피아,https://www.jobkorea.co.kr/Recruit/GI_Read/48365675?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=123&sc=630
[병역특례] 뉴로코어 전문연구요원 채용(개발자),㈜뉴로코어,https://www.jobkorea.co.kr/Recruit/GI_Read/48439660?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=124&sc=630
[계약직/프리랜서] UI/UX 기획자,㈜피엑스디,https://www.jobkorea.co.kr/Recruit/GI_Read/48440585?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=125&sc=630
[AX]제안서 편집 디자이너(Figma) 채용,㈜에이엑스,https://www.jobkorea.co.kr/Recruit/GI_Read/48212611?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=126&sc=630
Application Security Engineer,㈜라포랩스(Rapport Labs Inc.)),https://www.jobkorea.co.kr/Recruit/GI_Read/48452486?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=127&sc=630
웹/AI 개발자 (풀스택 리드급 3년 이상),㈜첫장컴퍼니,https://www.jobkorea.co.kr/Recruit/GI_Read/48385838?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=128&sc=630
기술지원실 개발팀 팀장 채용,㈜TMD교육그룹,https://www.jobkorea.co.kr/Recruit/GI_Read/48495119?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=129&sc=630
디지털 퍼포먼스 마케터 (AM/팀 리드),클라우드링크㈜,https://www.jobkorea.co.kr/Recruit/GI_Read/48376082?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=130&sc=630
윈도우 보안 어플리케이션 개발(8년 이상),체크멀,https://www.jobkorea.co.kr/Recruit/GI_Read/48243576?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=131&sc=630
리눅스 보안 어플리케이션 개발(8년 이상),체크멀,https://www.jobkorea.co.kr/Recruit/GI_Read/48243490?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=132&sc=630
[유메이커스] 기술지원실 개발팀 인력(팀장) 채용,㈜유메이커스,https://www.jobkorea.co.kr/Recruit/GI_Read/48419786?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=133&sc=630
(주)퓨멕스 AI혁신 서비스 기획 및 업무 자동화 담당자 모집합니다,㈜퓨멕스(PUMEX),https://www.jobkorea.co.kr/Recruit/GI_Read/48485416?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=134&sc=630
[보이스온] 오디오 라이브 크리에이터 모집,㈜소다라이브,https://www.jobkorea.co.kr/Recruit/GI_Read/48340265?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=135&sc=630
[AX] AI 정부지원사업 총괄 & R&D 전략기획자,㈜에이엑스,https://www.jobkorea.co.kr/Recruit/GI_Read/48418695?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=136&sc=630
[차봇 모빌리티] PM(서비스 기획자) 모집,차봇 모빌리티㈜,https://www.jobkorea.co.kr/Recruit/GI_Read/48377135?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=137&sc=630
현장 관리 Project Manager 경력직 채용,㈜코너스,https://www.jobkorea.co.kr/Recruit/GI_Read/48362821?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=138&sc=630
멀티 로봇 스케줄링 엔지니어 채용(경력),㈜리보틱스,https://www.jobkorea.co.kr/Recruit/GI_Read/48385794?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=139&sc=630
(주)케듀올 AI 개발자,㈜케듀올(Keduall Corp),https://www.jobkorea.co.kr/Recruit/GI_Read/48374139?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=140&sc=630
"생성형 AI 관제 플랫폼 개발(DT, 로봇)",㈜비전스페이스,https://www.jobkorea.co.kr/Recruit/GI_Read/48297749?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=141&sc=630
콥스랩에서 함께 성장할 AI/SW 분야 강사분들을 모집합니다.,콥스랩,https://www.jobkorea.co.kr/Recruit/GI_Read/48388450?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=142&sc=630
[독파모]AI리서치엔지니어-LLM포스트트레이닝,Upstage,https://www.jobkorea.co.kr/Recruit/GI_Read/48279054?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=143&sc=630
AI Agent 개발 테크 리더,㈜메타넷엑스,https://www.jobkorea.co.kr/Recruit/GI_Read/48379367?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=144&sc=630
[시리즈B유치] AI 웹서비스 풀스택 엔지니어,㈜소테리아,https://www.jobkorea.co.kr/Recruit/GI_Read/48457919?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=145&sc=630
AI 운영·자동화 담당자 (AI Operations & Automation Lead),뉴셀렉트㈜,https://www.jobkorea.co.kr/Recruit/GI_Read/48415464?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=146&sc=630
심전도 Interface & Connectivity 개발자/엔지니어 채용,㈜알피,https://www.jobkorea.co.kr/Recruit/GI_Read/48482054?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=147&sc=630
멀티 로봇 트래픽제어 엔지니어(경력),㈜리보틱스,https://www.jobkorea.co.kr/Recruit/GI_Read/48385845?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=148&sc=630
(주)빅스페이먼츠 프론트엔드 개발자 부문 상시 채용,㈜빅스페이먼츠,https://www.jobkorea.co.kr/Recruit/GI_Read/48272635?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=149&sc=630
[AI 헬스케어] 전략기획 실장 (CEO Staff Head) 채용,㈜바이오컴,https://www.jobkorea.co.kr/Recruit/GI_Read/48434441?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=150&sc=630
기획 / 프로젝트 매니저 채용,㈜오투플러스,https://www.jobkorea.co.kr/Recruit/GI_Read/48382122?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=151&sc=630
ai 개발 경력자,㈜넥서스커뮤니티,https://www.jobkorea.co.kr/Recruit/GI_Read/48479812?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=152&sc=630
용인세브란스병원 디지털헬스케어 및 정신의학 연구원 모집,연세대학교의료원산학협력단,https://www.jobkorea.co.kr/Recruit/GI_Read/48318934?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=153&sc=630
반도체/전자부품 AI 검사 솔루션 영업,㈜인터엑스,https://www.jobkorea.co.kr/Recruit/GI_Read/48485589?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=154&sc=630
백엔드 개발자 채용,지아이웍스,https://www.jobkorea.co.kr/Recruit/GI_Read/48393484?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=155&sc=630
AI엔지니어 모집(전문연구요원or경력),라온피플㈜,https://www.jobkorea.co.kr/Recruit/GI_Read/48484425?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=156&sc=630
AI Agent Engineer,파인더갭㈜,https://www.jobkorea.co.kr/Recruit/GI_Read/48390362?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=157&sc=630
로봇 SW 개발 엔지니어/로봇 AI RAG,㈜비전스페이스,https://www.jobkorea.co.kr/Recruit/GI_Read/48436502?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=158&sc=630
[전문연]리서치엔지니어 LLM 포스트트레이닝,Upstage,https://www.jobkorea.co.kr/Recruit/GI_Read/48279003?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=159&sc=630
[SIZL]AI Research,㈜시즐,https://www.jobkorea.co.kr/Recruit/GI_Read/48417405?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=160&sc=630
능력 있는 AI/데이터 엔지니어를 모십니다 (경력 2년 이상),㈜로챗,https://www.jobkorea.co.kr/Recruit/GI_Read/48394248?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=161&sc=630
"[취업연계] AI코딩 백엔드 풀스택 웹개발자 부트캠프(파이썬, 자바)",㈜이젠아카데미,https://www.jobkorea.co.kr/Recruit/GI_Read/48408353?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=162&sc=630
온라인 Kpop 음반 수출 담당자 모집(수출사무/신입/경력),㈜케이팝에이전트,https://www.jobkorea.co.kr/Recruit/GI_Read/48447541?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=163&sc=630
(주)하이-운영 매니저,㈜하이,https://www.jobkorea.co.kr/Recruit/GI_Read/48346841?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=164&sc=630
"기호랩과 함께할 콘텐츠 마케터, 인플루언서 마케터를 모십니다",㈜기호랩,https://www.jobkorea.co.kr/Recruit/GI_Read/48512625?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=165&sc=630
[뷰어스 사업본부] 프롬프트 엔지니어,㈜패스트뷰,https://www.jobkorea.co.kr/Recruit/GI_Read/48373822?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=166&sc=630
[아파트너스] PO(Product Owner)경력 채용 (5년 이상),㈜아파트너스,https://www.jobkorea.co.kr/Recruit/GI_Read/48385993?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=167&sc=630
[뷰어스] 프로덕트 오너 (PO),㈜패스트뷰,https://www.jobkorea.co.kr/Recruit/GI_Read/48373170?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=168&sc=630
서비스 운영 매니저,㈜패스트뷰,https://www.jobkorea.co.kr/Recruit/GI_Read/48373092?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=169&sc=630
글로벌 서비스 제휴 담당자 (일본),㈜패스트뷰,https://www.jobkorea.co.kr/Recruit/GI_Read/48373251?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=170&sc=630
글로벌 서비스 제휴 담당자 (영미권),㈜패스트뷰,https://www.jobkorea.co.kr/Recruit/GI_Read/48373238?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=171&sc=630
일어 콘텐츠 운영관리,㈜패스트뷰,https://www.jobkorea.co.kr/Recruit/GI_Read/48373209?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=172&sc=630
세일즈포스 CRM마케팅 프로젝트PM,㈜골든플래닛,https://www.jobkorea.co.kr/Recruit/GI_Read/48243466?Oem_Code=C1&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=173&sc=630
gol[중소/IT/클라우드/]den 1.AI 에이전트 백엔드 개발,중소기업(300명이하),https://www.jobkorea.co.kr/Recruit/GI_Read/48466062?PageGbn=HH&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=174&sc=630
AI Agent 개발,대기업,https://www.jobkorea.co.kr/Recruit/GI_Read/48503756?PageGbn=HH&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=175&sc=630
AI Agent 개발 - 차장급 이상(박사급),대기업,https://www.jobkorea.co.kr/Recruit/GI_Read/48222929?PageGbn=HH&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=176&sc=630
[대기업] AI 연구원 (AI Agent 개발) (박사급),대기업,https://www.jobkorea.co.kr/Recruit/GI_Read/48527491?PageGbn=HH&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=177&sc=630
국내대기업 AI 엔지니어 (AI Agent) 박사급 채용,대기업,https://www.jobkorea.co.kr/Recruit/GI_Read/48401925?PageGbn=HH&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=178&sc=630
AI Forward Deployed Engineer (FDE) - AI 외국계 기업,외국계 기업,https://www.jobkorea.co.kr/Recruit/GI_Read/48414784?PageGbn=HH&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=179&sc=630
AI Agent 백엔드 개발자,중소기업(300명이하),https://www.jobkorea.co.kr/Recruit/GI_Read/48463810?PageGbn=HH&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=180&sc=630
[코스닥상장기업] 연구소 / AI 산업자동화. 차부장급,중견기업(300명이상),https://www.jobkorea.co.kr/Recruit/GI_Read/48465981?PageGbn=HH&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=181&sc=630
[국내 대기업/서울] AI 엔지니어 채용 (신입),대기업 계열사·자회사,https://www.jobkorea.co.kr/Recruit/GI_Read/48376832?PageGbn=HH&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=182&sc=630
[국내 대기업/서울] AI 엔지니어 채용 (경력),대기업 계열사·자회사,https://www.jobkorea.co.kr/Recruit/GI_Read/48376737?PageGbn=HH&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=183&sc=630
[이직은 타이밍] AI 백엔드 개발 엔지니어 3년이상 경력직 모집,중소기업(300명이하),https://www.jobkorea.co.kr/Recruit/GI_Read/48463845?PageGbn=HH&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=184&sc=630
Python 기반 백엔드개발,중소기업(300명이하),https://www.jobkorea.co.kr/Recruit/GI_Read/48463912?PageGbn=HH&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=185&sc=630
[그룹사] 데이터 사이언스 (과차장급),대기업 계열사·자회사,https://www.jobkorea.co.kr/Recruit/GI_Read/48502530?PageGbn=HH&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=186&sc=630
(중구소재)(중소기업)B2B AI 고객응대 AI 챗봇 서비스 기획자,중소기업(300명이하),https://www.jobkorea.co.kr/Recruit/GI_Read/48126319?PageGbn=HH&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=187&sc=630
[중구][솔루션·SI·CRM·ERP] B2B AI 고객응대 AI 챗봇 서비스 기획자,중소기업(300명이하),https://www.jobkorea.co.kr/Recruit/GI_Read/48126364?PageGbn=HH&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=188&sc=630
[IT/엔지니어] Fullstack Engineer 2,중소기업(300명이하),https://www.jobkorea.co.kr/Recruit/GI_Read/48371232?PageGbn=HH&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=189&sc=630
"[대기업] AI 언어모델 (LLM 서비스개발) (석,박사)",대기업,https://www.jobkorea.co.kr/Recruit/GI_Read/48527587?PageGbn=HH&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=190&sc=630
시니어 프로덕트 디자이너,중소기업(300명이하),https://www.jobkorea.co.kr/Recruit/GI_Read/48077884?PageGbn=HH&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=191&sc=630
CDO 본부장 임원급 채용,중견기업(300명이상),https://www.jobkorea.co.kr/Recruit/GI_Read/48493161?PageGbn=HH&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=192&sc=630
제조 중견대기업 Chief Data Officer (부장-상무보) 정규직 채용,대기업,https://www.jobkorea.co.kr/Recruit/GI_Read/48486667?PageGbn=HH&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=193&sc=630
[그룹사] AI 엔지니어 (과차장급),대기업 계열사·자회사,https://www.jobkorea.co.kr/Recruit/GI_Read/48502498?PageGbn=HH&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=194&sc=630
"[중견 자동차 그룹] 계열사-LLM 파인튜닝, RAG, LWM",중견기업(300명이상),https://www.jobkorea.co.kr/Recruit/GI_Read/48477551?PageGbn=HH&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=195&sc=630
"[대기업/그룹사] LLM 파인튜닝, RAG, LWM /대리-차장급",대기업 계열사·자회사,https://www.jobkorea.co.kr/Recruit/GI_Read/48124113?PageGbn=HH&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=196&sc=630
AI Consulting,외국계 기업,https://www.jobkorea.co.kr/Recruit/GI_Read/48210257?PageGbn=HH&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=197&sc=630
(국내 AI 로봇 SW 대기업 계열사) 머신러닝/로봇러닝/로봇 자율주행 개발,대기업 계열사·자회사,https://www.jobkorea.co.kr/Recruit/GI_Read/48480880?PageGbn=HH&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=198&sc=630
언어모델 기반 AI NPC 연구 개발/ RAG 및 LLM/세계적게임사,대기업,https://www.jobkorea.co.kr/Recruit/GI_Read/48457487?PageGbn=HH&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=199&sc=630
[채용 시 마감] AI Agent 개발 테크 리더급 모집(차장/이사급),중견기업(300명이상),https://www.jobkorea.co.kr/Recruit/GI_Read/48521303?PageGbn=HH&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=200&sc=630
"스타트기업 AI,데이터 아키텍처 엔지니어링(병역특례) 구함(굿커리어)",.,https://www.jobkorea.co.kr/Recruit/GI_Read/48496030?PageGbn=HH&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=201&sc=630
제조분야 생성형 AI 플랫폼 개발 팀장급 데이터 분석 컨설팅 및 소프트웨어,벤처기업,https://www.jobkorea.co.kr/Recruit/GI_Read/48518932?PageGbn=HH&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=202&sc=630
20대 그룹 지주사 AI 포지션 모집(0명),20대 그룹 지주사,https://www.jobkorea.co.kr/Recruit/GI_Read/48410761?PageGbn=HH&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=203&sc=630
[코스닥상장 유명 AI기업] 개발 PM,중소기업(300명이하),https://www.jobkorea.co.kr/Recruit/GI_Read/48493536?PageGbn=HH&logpath=1&stext=AI+%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8&listno=204&sc=630
[플랫폼본부] AX-Tech실 AI 에이전트 엔지니어,넥슨,https://www.gamejob.co.kr/Recruit/GI_Read/View?GI_No=275371
온디바이스 AI 에이전트 모듈 개발 전문가를 모집...,한국인물검증,https://www.jobkorea.co.kr/Recruit/GI_Read/5176712/Ext?siteCode=WN
